sequence	position	depth
atg000001l_rc_rotated	17545	22
atg000001l_rc_rotated	17546	22
atg000001l_rc_rotated	17547	22
atg000001l_rc_rotated	17548	22
atg000001l_rc_rotated	17549	22
atg000001l_rc_rotated	17550	22
atg000001l_rc_rotated	17551	22
atg000001l_rc_rotated	17552	22
atg000001l_rc_rotated	17553	22
atg000001l_rc_rotated	17554	22
atg000001l_rc_rotated	17555	22
atg000001l_rc_rotated	17556	22
atg000001l_rc_rotated	17557	22
atg000001l_rc_rotated	17558	22
atg000001l_rc_rotated	17559	22
atg000001l_rc_rotated	17560	22
atg000001l_rc_rotated	17561	22
atg000001l_rc_rotated	17562	22
atg000001l_rc_rotated	17563	22
atg000001l_rc_rotated	17564	22
atg000001l_rc_rotated	17565	22
atg000001l_rc_rotated	17566	22
atg000001l_rc_rotated	17567	22
atg000001l_rc_rotated	17568	22
atg000001l_rc_rotated	17569	22
atg000001l_rc_rotated	17570	22
atg000001l_rc_rotated	17571	22
atg000001l_rc_rotated	17572	22
atg000001l_rc_rotated	17573	22
atg000001l_rc_rotated	17574	22
atg000001l_rc_rotated	17575	22
atg000001l_rc_rotated	17576	22
atg000001l_rc_rotated	17577	22
atg000001l_rc_rotated	17578	22
atg000001l_rc_rotated	17579	22
atg000001l_rc_rotated	17580	22
atg000001l_rc_rotated	17581	22
atg000001l_rc_rotated	17582	22
atg000001l_rc_rotated	17583	22
atg000001l_rc_rotated	17584	22
atg000001l_rc_rotated	17585	22
atg000001l_rc_rotated	17586	22
atg000001l_rc_rotated	17587	22
atg000001l_rc_rotated	17588	22
atg000001l_rc_rotated	17589	22
atg000001l_rc_rotated	17590	22
atg000001l_rc_rotated	17591	22
atg000001l_rc_rotated	17592	22
atg000001l_rc_rotated	17593	22
atg000001l_rc_rotated	17594	22
atg000001l_rc_rotated	17595	22
atg000001l_rc_rotated	17596	22
atg000001l_rc_rotated	17597	22
atg000001l_rc_rotated	17598	22
atg000001l_rc_rotated	17599	22
atg000001l_rc_rotated	17600	22
atg000001l_rc_rotated	17601	22
atg000001l_rc_rotated	17602	22
atg000001l_rc_rotated	17603	22
atg000001l_rc_rotated	17604	22
atg000001l_rc_rotated	17605	22
atg000001l_rc_rotated	17606	22
atg000001l_rc_rotated	17607	22
atg000001l_rc_rotated	17608	22
atg000001l_rc_rotated	17609	22
atg000001l_rc_rotated	17610	22
atg000001l_rc_rotated	17611	22
atg000001l_rc_rotated	17612	22
atg000001l_rc_rotated	17613	22
atg000001l_rc_rotated	17614	22
atg000001l_rc_rotated	17615	22
atg000001l_rc_rotated	17616	22
atg000001l_rc_rotated	17617	22
atg000001l_rc_rotated	17618	22
atg000001l_rc_rotated	17619	22
atg000001l_rc_rotated	17620	22
atg000001l_rc_rotated	17621	22
atg000001l_rc_rotated	17622	22
atg000001l_rc_rotated	17623	22
atg000001l_rc_rotated	17624	22
atg000001l_rc_rotated	17625	22
atg000001l_rc_rotated	17626	22
atg000001l_rc_rotated	17627	22
atg000001l_rc_rotated	17628	22
atg000001l_rc_rotated	17629	22
atg000001l_rc_rotated	17630	22
atg000001l_rc_rotated	17631	22
atg000001l_rc_rotated	17632	22
atg000001l_rc_rotated	17633	22
atg000001l_rc_rotated	17634	22
atg000001l_rc_rotated	17635	22
atg000001l_rc_rotated	17636	22
atg000001l_rc_rotated	17637	22
atg000001l_rc_rotated	17638	22
atg000001l_rc_rotated	17639	22
atg000001l_rc_rotated	17640	22
atg000001l_rc_rotated	17641	22
atg000001l_rc_rotated	17642	22
atg000001l_rc_rotated	17643	22
atg000001l_rc_rotated	17644	22
atg000001l_rc_rotated	17645	22
atg000001l_rc_rotated	17646	22
atg000001l_rc_rotated	17647	22
atg000001l_rc_rotated	17648	22
atg000001l_rc_rotated	17649	22
atg000001l_rc_rotated	17650	22
atg000001l_rc_rotated	17651	22
atg000001l_rc_rotated	17652	22
atg000001l_rc_rotated	17653	22
atg000001l_rc_rotated	17654	22
atg000001l_rc_rotated	17655	22
atg000001l_rc_rotated	17656	22
atg000001l_rc_rotated	17657	22
atg000001l_rc_rotated	17658	22
atg000001l_rc_rotated	17659	22
atg000001l_rc_rotated	17660	22
atg000001l_rc_rotated	17661	22
atg000001l_rc_rotated	17662	22
atg000001l_rc_rotated	17663	22
atg000001l_rc_rotated	17664	22
atg000001l_rc_rotated	17665	22
atg000001l_rc_rotated	17666	22
atg000001l_rc_rotated	17667	22
atg000001l_rc_rotated	17668	22
atg000001l_rc_rotated	17669	22
atg000001l_rc_rotated	17670	22
atg000001l_rc_rotated	17671	22
atg000001l_rc_rotated	17672	22
atg000001l_rc_rotated	17673	22
atg000001l_rc_rotated	17674	22
atg000001l_rc_rotated	17675	22
atg000001l_rc_rotated	17676	22
atg000001l_rc_rotated	17677	22
atg000001l_rc_rotated	17678	22
atg000001l_rc_rotated	17679	22
atg000001l_rc_rotated	17680	22
atg000001l_rc_rotated	17681	22
atg000001l_rc_rotated	17682	22
atg000001l_rc_rotated	17683	22
atg000001l_rc_rotated	17684	22
atg000001l_rc_rotated	17685	22
atg000001l_rc_rotated	17686	22
atg000001l_rc_rotated	17687	22
atg000001l_rc_rotated	17688	22
atg000001l_rc_rotated	17689	22
atg000001l_rc_rotated	17690	22
atg000001l_rc_rotated	17691	22
atg000001l_rc_rotated	17692	22
atg000001l_rc_rotated	17693	22
atg000001l_rc_rotated	17694	22
atg000001l_rc_rotated	17695	22
atg000001l_rc_rotated	17696	22
atg000001l_rc_rotated	17697	22
atg000001l_rc_rotated	17698	22
atg000001l_rc_rotated	17699	22
atg000001l_rc_rotated	17700	22
atg000001l_rc_rotated	17701	22
atg000001l_rc_rotated	17702	22
atg000001l_rc_rotated	17703	22
atg000001l_rc_rotated	17704	22
atg000001l_rc_rotated	17705	22
atg000001l_rc_rotated	17706	22
atg000001l_rc_rotated	17707	22
atg000001l_rc_rotated	17708	22
atg000001l_rc_rotated	17709	22
atg000001l_rc_rotated	17710	22
atg000001l_rc_rotated	17711	22
atg000001l_rc_rotated	17712	22
atg000001l_rc_rotated	17713	22
atg000001l_rc_rotated	17714	22
atg000001l_rc_rotated	17715	22
atg000001l_rc_rotated	17716	22
atg000001l_rc_rotated	17717	22
atg000001l_rc_rotated	17718	22
atg000001l_rc_rotated	17719	22
atg000001l_rc_rotated	17720	22
atg000001l_rc_rotated	17721	22
atg000001l_rc_rotated	17722	22
atg000001l_rc_rotated	17723	22
atg000001l_rc_rotated	17724	22
atg000001l_rc_rotated	17725	22
atg000001l_rc_rotated	17726	22
atg000001l_rc_rotated	17727	22
atg000001l_rc_rotated	17728	22
atg000001l_rc_rotated	17729	22
atg000001l_rc_rotated	17730	22
atg000001l_rc_rotated	17731	22
atg000001l_rc_rotated	17732	22
atg000001l_rc_rotated	17733	22
atg000001l_rc_rotated	17734	22
atg000001l_rc_rotated	17735	22
atg000001l_rc_rotated	17736	22
atg000001l_rc_rotated	17737	22
atg000001l_rc_rotated	17738	22
atg000001l_rc_rotated	17739	22
atg000001l_rc_rotated	17740	22
atg000001l_rc_rotated	17741	22
atg000001l_rc_rotated	17742	22
atg000001l_rc_rotated	17743	22
atg000001l_rc_rotated	17744	22
atg000001l_rc_rotated	17745	22
atg000001l_rc_rotated	17746	22
atg000001l_rc_rotated	17747	22
atg000001l_rc_rotated	17748	22
atg000001l_rc_rotated	17749	22
atg000001l_rc_rotated	17750	22
atg000001l_rc_rotated	17751	22
atg000001l_rc_rotated	17752	22
atg000001l_rc_rotated	17753	22
atg000001l_rc_rotated	17754	22
atg000001l_rc_rotated	17755	22
atg000001l_rc_rotated	17756	22
atg000001l_rc_rotated	17757	22
atg000001l_rc_rotated	17758	22
atg000001l_rc_rotated	17759	22
atg000001l_rc_rotated	17760	22
atg000001l_rc_rotated	17761	22
atg000001l_rc_rotated	17762	22
atg000001l_rc_rotated	17763	22
atg000001l_rc_rotated	17764	22
atg000001l_rc_rotated	17765	22
atg000001l_rc_rotated	17766	22
atg000001l_rc_rotated	17767	22
atg000001l_rc_rotated	17768	22
atg000001l_rc_rotated	17769	22
atg000001l_rc_rotated	17770	22
atg000001l_rc_rotated	17771	22
atg000001l_rc_rotated	17772	22
atg000001l_rc_rotated	17773	22
atg000001l_rc_rotated	17774	22
atg000001l_rc_rotated	17775	22
atg000001l_rc_rotated	17776	22
atg000001l_rc_rotated	17777	22
atg000001l_rc_rotated	17778	22
atg000001l_rc_rotated	17779	22
atg000001l_rc_rotated	17780	22
atg000001l_rc_rotated	17781	22
atg000001l_rc_rotated	17782	22
atg000001l_rc_rotated	17783	22
atg000001l_rc_rotated	17784	22
atg000001l_rc_rotated	17785	22
atg000001l_rc_rotated	17786	22
atg000001l_rc_rotated	17787	22
atg000001l_rc_rotated	17788	22
atg000001l_rc_rotated	17789	22
atg000001l_rc_rotated	17790	22
atg000001l_rc_rotated	17791	22
atg000001l_rc_rotated	17792	22
atg000001l_rc_rotated	17793	22
atg000001l_rc_rotated	17794	22
atg000001l_rc_rotated	17795	22
atg000001l_rc_rotated	17796	22
atg000001l_rc_rotated	17797	22
atg000001l_rc_rotated	17798	22
atg000001l_rc_rotated	17799	22
atg000001l_rc_rotated	17800	22
atg000001l_rc_rotated	17801	22
atg000001l_rc_rotated	17802	22
atg000001l_rc_rotated	17803	22
atg000001l_rc_rotated	17804	22
atg000001l_rc_rotated	17805	22
atg000001l_rc_rotated	17806	22
atg000001l_rc_rotated	17807	22
atg000001l_rc_rotated	17808	22
atg000001l_rc_rotated	17809	22
atg000001l_rc_rotated	17810	22
atg000001l_rc_rotated	17811	22
atg000001l_rc_rotated	17812	22
atg000001l_rc_rotated	17813	22
atg000001l_rc_rotated	17814	22
atg000001l_rc_rotated	17815	22
atg000001l_rc_rotated	17816	22
atg000001l_rc_rotated	17817	22
atg000001l_rc_rotated	17818	22
atg000001l_rc_rotated	17819	22
atg000001l_rc_rotated	17820	22
atg000001l_rc_rotated	17821	22
atg000001l_rc_rotated	17822	22
atg000001l_rc_rotated	17823	22
atg000001l_rc_rotated	17824	22
atg000001l_rc_rotated	17825	22
atg000001l_rc_rotated	17826	22
atg000001l_rc_rotated	17827	22
atg000001l_rc_rotated	17828	22
atg000001l_rc_rotated	17829	22
atg000001l_rc_rotated	17830	22
atg000001l_rc_rotated	17831	22
atg000001l_rc_rotated	17832	22
atg000001l_rc_rotated	17833	22
atg000001l_rc_rotated	17834	22
atg000001l_rc_rotated	17835	22
atg000001l_rc_rotated	17836	22
atg000001l_rc_rotated	17837	22
atg000001l_rc_rotated	17838	22
atg000001l_rc_rotated	17839	22
atg000001l_rc_rotated	17840	22
atg000001l_rc_rotated	17841	22
atg000001l_rc_rotated	17842	22
atg000001l_rc_rotated	17843	22
atg000001l_rc_rotated	17844	22
atg000001l_rc_rotated	17845	22
atg000001l_rc_rotated	17846	22
atg000001l_rc_rotated	17847	22
atg000001l_rc_rotated	17848	22
atg000001l_rc_rotated	17849	22
atg000001l_rc_rotated	17850	22
atg000001l_rc_rotated	17851	22
atg000001l_rc_rotated	17852	22
atg000001l_rc_rotated	17853	22
atg000001l_rc_rotated	17854	22
atg000001l_rc_rotated	17855	22
atg000001l_rc_rotated	17856	22
atg000001l_rc_rotated	17857	22
atg000001l_rc_rotated	17858	22
atg000001l_rc_rotated	17859	22
atg000001l_rc_rotated	17860	22
atg000001l_rc_rotated	17861	22
atg000001l_rc_rotated	17862	22
atg000001l_rc_rotated	17863	22
atg000001l_rc_rotated	17864	22
atg000001l_rc_rotated	17865	22
atg000001l_rc_rotated	17866	22
atg000001l_rc_rotated	17867	22
atg000001l_rc_rotated	17868	22
atg000001l_rc_rotated	17869	22
atg000001l_rc_rotated	17870	22
atg000001l_rc_rotated	17871	22
atg000001l_rc_rotated	17872	22
atg000001l_rc_rotated	17873	22
atg000001l_rc_rotated	17874	22
atg000001l_rc_rotated	17875	22
atg000001l_rc_rotated	17876	22
atg000001l_rc_rotated	17877	22
atg000001l_rc_rotated	17878	22
atg000001l_rc_rotated	17879	22
atg000001l_rc_rotated	17880	22
atg000001l_rc_rotated	17881	22
atg000001l_rc_rotated	17882	22
atg000001l_rc_rotated	17883	22
atg000001l_rc_rotated	17884	22
atg000001l_rc_rotated	17885	22
atg000001l_rc_rotated	17886	22
atg000001l_rc_rotated	17887	22
atg000001l_rc_rotated	17888	22
atg000001l_rc_rotated	17889	22
atg000001l_rc_rotated	17890	22
atg000001l_rc_rotated	17891	22
atg000001l_rc_rotated	17892	22
atg000001l_rc_rotated	17893	22
atg000001l_rc_rotated	17894	22
atg000001l_rc_rotated	17895	22
atg000001l_rc_rotated	17896	22
atg000001l_rc_rotated	17897	22
atg000001l_rc_rotated	17898	22
atg000001l_rc_rotated	17899	22
atg000001l_rc_rotated	17900	22
atg000001l_rc_rotated	17901	22
atg000001l_rc_rotated	17902	22
atg000001l_rc_rotated	17903	22
atg000001l_rc_rotated	17904	22
atg000001l_rc_rotated	17905	22
atg000001l_rc_rotated	17906	22
atg000001l_rc_rotated	17907	22
atg000001l_rc_rotated	17908	22
atg000001l_rc_rotated	17909	22
atg000001l_rc_rotated	17910	22
atg000001l_rc_rotated	17911	22
atg000001l_rc_rotated	17912	23
atg000001l_rc_rotated	17913	23
atg000001l_rc_rotated	17914	23
atg000001l_rc_rotated	17915	23
atg000001l_rc_rotated	17916	23
atg000001l_rc_rotated	17917	23
atg000001l_rc_rotated	17918	23
atg000001l_rc_rotated	17919	23
atg000001l_rc_rotated	17920	23
atg000001l_rc_rotated	17921	23
atg000001l_rc_rotated	17922	23
atg000001l_rc_rotated	17923	23
atg000001l_rc_rotated	17924	23
atg000001l_rc_rotated	17925	23
atg000001l_rc_rotated	17926	23
atg000001l_rc_rotated	17927	23
atg000001l_rc_rotated	17928	23
atg000001l_rc_rotated	17929	23
atg000001l_rc_rotated	17930	23
atg000001l_rc_rotated	17931	23
atg000001l_rc_rotated	17932	23
atg000001l_rc_rotated	17933	23
atg000001l_rc_rotated	17934	23
atg000001l_rc_rotated	17935	23
atg000001l_rc_rotated	17936	23
atg000001l_rc_rotated	17937	23
atg000001l_rc_rotated	17938	23
atg000001l_rc_rotated	17939	23
atg000001l_rc_rotated	17940	23
atg000001l_rc_rotated	17941	23
atg000001l_rc_rotated	17942	23
atg000001l_rc_rotated	17943	23
atg000001l_rc_rotated	17944	23
atg000001l_rc_rotated	17945	23
atg000001l_rc_rotated	17946	23
atg000001l_rc_rotated	17947	23
atg000001l_rc_rotated	17948	23
atg000001l_rc_rotated	17949	23
atg000001l_rc_rotated	17950	23
atg000001l_rc_rotated	17951	23
atg000001l_rc_rotated	17952	23
atg000001l_rc_rotated	17953	23
atg000001l_rc_rotated	17954	23
atg000001l_rc_rotated	17955	23
atg000001l_rc_rotated	17956	23
atg000001l_rc_rotated	17957	23
atg000001l_rc_rotated	17958	23
atg000001l_rc_rotated	17959	23
atg000001l_rc_rotated	17960	23
atg000001l_rc_rotated	17961	23
atg000001l_rc_rotated	17962	23
atg000001l_rc_rotated	17963	23
atg000001l_rc_rotated	17964	23
atg000001l_rc_rotated	17965	23
atg000001l_rc_rotated	17966	23
atg000001l_rc_rotated	17967	23
atg000001l_rc_rotated	17968	23
atg000001l_rc_rotated	17969	23
atg000001l_rc_rotated	17970	23
atg000001l_rc_rotated	17971	23
atg000001l_rc_rotated	17972	23
atg000001l_rc_rotated	17973	23
atg000001l_rc_rotated	17974	23
atg000001l_rc_rotated	17975	23
atg000001l_rc_rotated	17976	23
atg000001l_rc_rotated	17977	23
atg000001l_rc_rotated	17978	23
atg000001l_rc_rotated	17979	23
atg000001l_rc_rotated	17980	23
atg000001l_rc_rotated	17981	23
atg000001l_rc_rotated	17982	23
atg000001l_rc_rotated	17983	23
atg000001l_rc_rotated	17984	23
atg000001l_rc_rotated	17985	23
atg000001l_rc_rotated	17986	23
atg000001l_rc_rotated	17987	23
atg000001l_rc_rotated	17988	23
atg000001l_rc_rotated	17989	23
atg000001l_rc_rotated	17990	23
atg000001l_rc_rotated	17991	23
atg000001l_rc_rotated	17992	23
atg000001l_rc_rotated	17993	23
atg000001l_rc_rotated	17994	23
atg000001l_rc_rotated	17995	23
atg000001l_rc_rotated	17996	23
atg000001l_rc_rotated	17997	23
atg000001l_rc_rotated	17998	23
atg000001l_rc_rotated	17999	23
atg000001l_rc_rotated	18000	23
atg000001l_rc_rotated	18001	23
atg000001l_rc_rotated	18002	23
atg000001l_rc_rotated	18003	23
atg000001l_rc_rotated	18004	23
atg000001l_rc_rotated	18005	23
atg000001l_rc_rotated	18006	23
atg000001l_rc_rotated	18007	23
atg000001l_rc_rotated	18008	23
atg000001l_rc_rotated	18009	23
atg000001l_rc_rotated	18010	23
atg000001l_rc_rotated	18011	23
atg000001l_rc_rotated	18012	23
atg000001l_rc_rotated	18013	23
atg000001l_rc_rotated	18014	23
atg000001l_rc_rotated	18015	23
atg000001l_rc_rotated	18016	23
atg000001l_rc_rotated	18017	23
atg000001l_rc_rotated	18018	23
atg000001l_rc_rotated	18019	23
atg000001l_rc_rotated	18020	23
atg000001l_rc_rotated	18021	23
atg000001l_rc_rotated	18022	23
atg000001l_rc_rotated	18023	23
atg000001l_rc_rotated	18024	23
atg000001l_rc_rotated	18025	23
atg000001l_rc_rotated	18026	23
atg000001l_rc_rotated	18027	23
atg000001l_rc_rotated	18028	23
atg000001l_rc_rotated	18029	23
atg000001l_rc_rotated	18030	23
atg000001l_rc_rotated	18031	23
atg000001l_rc_rotated	18032	23
atg000001l_rc_rotated	18033	23
atg000001l_rc_rotated	18034	23
atg000001l_rc_rotated	18035	23
atg000001l_rc_rotated	18036	23
atg000001l_rc_rotated	18037	23
atg000001l_rc_rotated	18038	23
atg000001l_rc_rotated	18039	23
atg000001l_rc_rotated	18040	23
atg000001l_rc_rotated	18041	23
atg000001l_rc_rotated	18042	23
atg000001l_rc_rotated	18043	23
atg000001l_rc_rotated	18044	23
atg000001l_rc_rotated	18045	23
atg000001l_rc_rotated	18046	23
atg000001l_rc_rotated	18047	23
atg000001l_rc_rotated	18048	23
atg000001l_rc_rotated	18049	23
atg000001l_rc_rotated	18050	23
atg000001l_rc_rotated	18051	23
atg000001l_rc_rotated	18052	23
atg000001l_rc_rotated	18053	23
atg000001l_rc_rotated	18054	23
atg000001l_rc_rotated	18055	23
atg000001l_rc_rotated	18056	23
atg000001l_rc_rotated	18057	23
atg000001l_rc_rotated	18058	23
atg000001l_rc_rotated	18059	23
atg000001l_rc_rotated	18060	23
atg000001l_rc_rotated	18061	23
atg000001l_rc_rotated	18062	23
atg000001l_rc_rotated	18063	23
atg000001l_rc_rotated	18064	23
atg000001l_rc_rotated	18065	23
atg000001l_rc_rotated	18066	23
atg000001l_rc_rotated	18067	23
atg000001l_rc_rotated	18068	23
atg000001l_rc_rotated	18069	23
atg000001l_rc_rotated	18070	23
atg000001l_rc_rotated	18071	23
atg000001l_rc_rotated	18072	23
atg000001l_rc_rotated	18073	23
atg000001l_rc_rotated	18074	23
atg000001l_rc_rotated	18075	23
atg000001l_rc_rotated	18076	23
atg000001l_rc_rotated	18077	23
atg000001l_rc_rotated	18078	23
atg000001l_rc_rotated	18079	23
atg000001l_rc_rotated	18080	23
atg000001l_rc_rotated	18081	23
atg000001l_rc_rotated	18082	23
atg000001l_rc_rotated	18083	23
atg000001l_rc_rotated	18084	23
atg000001l_rc_rotated	18085	23
atg000001l_rc_rotated	18086	23
atg000001l_rc_rotated	18087	23
atg000001l_rc_rotated	18088	23
atg000001l_rc_rotated	18089	23
atg000001l_rc_rotated	18090	23
atg000001l_rc_rotated	18091	23
atg000001l_rc_rotated	18092	23
atg000001l_rc_rotated	18093	23
atg000001l_rc_rotated	18094	23
atg000001l_rc_rotated	18095	23
atg000001l_rc_rotated	18096	23
atg000001l_rc_rotated	18097	23
atg000001l_rc_rotated	18098	23
atg000001l_rc_rotated	18099	23
atg000001l_rc_rotated	18100	23
atg000001l_rc_rotated	18101	23
atg000001l_rc_rotated	18102	23
atg000001l_rc_rotated	18103	23
atg000001l_rc_rotated	18104	23
atg000001l_rc_rotated	18105	23
atg000001l_rc_rotated	18106	23
atg000001l_rc_rotated	18107	23
atg000001l_rc_rotated	18108	23
atg000001l_rc_rotated	18109	23
atg000001l_rc_rotated	18110	23
atg000001l_rc_rotated	18111	23
atg000001l_rc_rotated	18112	23
atg000001l_rc_rotated	18113	23
atg000001l_rc_rotated	18114	23
atg000001l_rc_rotated	18115	23
atg000001l_rc_rotated	18116	23
atg000001l_rc_rotated	18117	23
atg000001l_rc_rotated	18118	23
atg000001l_rc_rotated	18119	23
atg000001l_rc_rotated	18120	23
atg000001l_rc_rotated	18121	23
atg000001l_rc_rotated	18122	23
atg000001l_rc_rotated	18123	23
atg000001l_rc_rotated	18124	23
atg000001l_rc_rotated	18125	23
atg000001l_rc_rotated	18126	23
atg000001l_rc_rotated	18127	23
atg000001l_rc_rotated	18128	23
atg000001l_rc_rotated	18129	23
atg000001l_rc_rotated	18130	23
atg000001l_rc_rotated	18131	23
atg000001l_rc_rotated	18132	23
atg000001l_rc_rotated	18133	23
atg000001l_rc_rotated	18134	23
atg000001l_rc_rotated	18135	23
atg000001l_rc_rotated	18136	23
atg000001l_rc_rotated	18137	23
atg000001l_rc_rotated	18138	23
atg000001l_rc_rotated	18139	23
atg000001l_rc_rotated	18140	23
atg000001l_rc_rotated	18141	23
atg000001l_rc_rotated	18142	23
atg000001l_rc_rotated	18143	23
atg000001l_rc_rotated	18144	23
atg000001l_rc_rotated	18145	23
atg000001l_rc_rotated	18146	23
atg000001l_rc_rotated	18147	23
atg000001l_rc_rotated	18148	23
atg000001l_rc_rotated	18149	23
atg000001l_rc_rotated	18150	23
atg000001l_rc_rotated	18151	23
atg000001l_rc_rotated	18152	23
atg000001l_rc_rotated	18153	23
atg000001l_rc_rotated	18154	23
atg000001l_rc_rotated	18155	23
atg000001l_rc_rotated	18156	23
atg000001l_rc_rotated	18157	23
atg000001l_rc_rotated	18158	23
atg000001l_rc_rotated	18159	23
atg000001l_rc_rotated	18160	23
atg000001l_rc_rotated	18161	23
atg000001l_rc_rotated	18162	23
atg000001l_rc_rotated	18163	23
atg000001l_rc_rotated	18164	23
atg000001l_rc_rotated	18165	23
atg000001l_rc_rotated	18166	23
atg000001l_rc_rotated	18167	23
atg000001l_rc_rotated	18168	23
atg000001l_rc_rotated	18169	23
atg000001l_rc_rotated	18170	23
atg000001l_rc_rotated	18171	23
atg000001l_rc_rotated	18172	23
atg000001l_rc_rotated	18173	23
atg000001l_rc_rotated	18174	23
atg000001l_rc_rotated	18175	23
atg000001l_rc_rotated	18176	23
atg000001l_rc_rotated	18177	23
atg000001l_rc_rotated	18178	23
atg000001l_rc_rotated	18179	23
atg000001l_rc_rotated	18180	23
atg000001l_rc_rotated	18181	23
atg000001l_rc_rotated	18182	23
atg000001l_rc_rotated	18183	23
atg000001l_rc_rotated	18184	24
atg000001l_rc_rotated	18185	24
atg000001l_rc_rotated	18186	24
atg000001l_rc_rotated	18187	24
atg000001l_rc_rotated	18188	24
atg000001l_rc_rotated	18189	24
atg000001l_rc_rotated	18190	24
atg000001l_rc_rotated	18191	24
atg000001l_rc_rotated	18192	24
atg000001l_rc_rotated	18193	24
atg000001l_rc_rotated	18194	24
atg000001l_rc_rotated	18195	24
atg000001l_rc_rotated	18196	24
atg000001l_rc_rotated	18197	24
atg000001l_rc_rotated	18198	24
atg000001l_rc_rotated	18199	24
atg000001l_rc_rotated	18200	24
atg000001l_rc_rotated	18201	24
atg000001l_rc_rotated	18202	24
atg000001l_rc_rotated	18203	24
atg000001l_rc_rotated	18204	24
atg000001l_rc_rotated	18205	24
atg000001l_rc_rotated	18206	24
atg000001l_rc_rotated	18207	24
atg000001l_rc_rotated	18208	24
atg000001l_rc_rotated	18209	24
atg000001l_rc_rotated	18210	24
atg000001l_rc_rotated	18211	24
atg000001l_rc_rotated	18212	24
atg000001l_rc_rotated	18213	24
atg000001l_rc_rotated	18214	24
atg000001l_rc_rotated	18215	24
atg000001l_rc_rotated	18216	24
atg000001l_rc_rotated	18217	24
atg000001l_rc_rotated	18218	24
atg000001l_rc_rotated	18219	24
